ClientID,ID,Rank,MaxLevel,MaxRank,Rarity,Type,Camp,Label,BaseHP,BaseAttack,BaseDefence,GrowthHP,GrowthAttack,GrowthDefence,NormalSkillID,SuperSkillID,PassiveSkillID,DecomposeRes,BattlePower,BattlePowerGrowth,HeadItem,BagFullChangeItem,ConvertID1,ConvertID2,ConvertItem
115405,1154,5,100,6,7,1,1,"1,3",1080,449,136,10805,4498,1369,105401,105411,"700071,105422,105432","2,100000,4,4000,10,10000",438,4386,61054,,,,
115406,1154,6,180,6,7,1,1,"1,3",1242,517,157,12425,5172,1575,105401,105411,"700071,105422,105432,105441","2,100000,4,4000,10,10000",504,5044,61054,,,,
120401,1204,1,30,6,8,1,1,"1,3",741,308,93,7413,3086,939,105401,105411,700071,"2,190000,4,8000,10,19000",300,3009,61054,,,,
120402,1204,2,45,6,8,1,1,"1,3",852,354,108,8525,3549,1080,105401,105411,"700071,105422","2,190000,4,8000,10,19000",346,3461,61054,,,,
120403,1204,3,60,6,8,1,1,"1,3",980,408,124,9804,4081,1242,105401,105411,"700071,105422","2,190000,4,8000,10,19000",398,3980,61054,,,,
120404,1204,4,80,6,8,1,1,"1,3",1127,469,142,11274,4693,1429,105401,105411,"700071,105422,105432","2,190000,4,8000,10,19000",457,4577,61054,,,,
120405,1204,5,100,6,8,1,1,"1,3",1296,539,164,12966,5397,1643,105401,105411,"700071,105422,105432","2,190000,4,8000,10,19000",526,5264,61054,,,,
120406,1204,6,210,6,8,1,1,"1,3",1491,620,189,14910,6207,1890,105401,105411,"700071,105422,105432,105442","2,190000,4,8000,10,19000",605,6053,61054,,,,
125401,1254,1,30,6,9,1,1,"1,3",889,370,112,8896,3703,1127,105401,105411,700071,"2,310000,4,16000,10,31000",361,3611,61054,,,,
125402,1254,2,45,6,9,1,1,"1,3",1023,425,129,10230,4258,1296,105401,105411,"700071,105423","2,310000,4,16000,10,31000",415,4153,61054,,,,
125403,1254,3,60,6,9,1,1,"1,3",1176,489,149,11765,4897,1491,105401,105411,"700071,105423","2,310000,4,16000,10,31000",477,4776,61054,,,,
125404,1254,4,80,6,9,1,1,"1,3",1352,563,171,13529,5632,1715,105401,105411,"700071,105423,105432","2,310000,4,16000,10,31000",549,5493,61054,,,,
125405,1254,5,100,6,9,1,1,"1,3",1555,647,197,15559,6477,1972,105401,105411,"700071,105423,105432","2,310000,4,16000,10,31000",631,6317,61054,,,,
125406,1254,6,240,6,9,1,1,"1,3",1789,744,226,17893,7448,2268,105401,105411,"700071,105423,105432,105442","2,310000,4,16000,10,31000",726,7264,61054,,,,
130401,1304,1,30,6,10,1,1,"1,3",1067,444,135,10675,4444,1353,105401,105411,700071,"2,460000,4,30000,10,46000",433,4334,61054,,,,
130402,1304,2,45,6,10,1,1,"1,3",1227,511,155,12276,5110,1556,105401,105411,"700071,105423","2,460000,4,30000,10,46000",498,4984,61054,,,,
130403,1304,3,60,6,10,1,1,"1,3",1411,587,178,14118,5877,1789,105401,105411,"700071,105423","2,460000,4,30000,10,46000",573,5731,61054,,,,
130404,1304,4,80,6,10,1,1,"1,3",1623,675,205,16235,6758,2058,105401,105411,"700071,105423,105433","2,460000,4,30000,10,46000",659,6591,61054,,,,
130405,1304,5,100,6,10,1,1,"1,3",1867,777,236,18671,7772,2366,105401,105411,"700071,105423,105433","2,460000,4,30000,10,46000",758,7580,61054,,,,
130406,1304,6,270,6,10,1,1,"1,3",2147,893,272,21471,8938,2721,105401,105411,"700071,105423,105433,105442","2,460000,4,30000,10,46000",871,8717,61054,,,,
135401,1354,1,30,6,11,1,1,"1,3",1281,533,162,12810,5332,1623,105401,105411,700071,"2,640000,4,60000,10,64000",520,5201,61054,,,,
135402,1354,2,45,6,11,1,1,"1,3",1473,613,186,14731,6132,1867,105401,105411,"700071,105423","2,640000,4,60000,10,64000",598,5981,61054,,,,
135403,1354,3,60,6,11,1,1,"1,3",1694,705,214,16941,7052,2147,105401,105411,"700071,105423","2,640000,4,60000,10,64000",687,6878,61054,,,,
135404,1354,4,80,6,11,1,1,"1,3",1948,811,246,19482,8110,2469,105401,105411,"700071,105423,105433","2,640000,4,60000,10,64000",791,7910,61054,,,,
135405,1354,5,100,6,11,1,1,"1,3",2240,932,284,22405,9327,2840,105401,105411,"700071,105423,105433","2,640000,4,60000,10,64000",909,9096,61054,,,,
135406,1354,6,300,6,11,1,1,"1,3",2576,1072,326,25766,10726,3266,105401,105411,"700071,105423,105433,105443","2,640000,4,60000,10,64000",1046,10461,61054,,,,
105501,1055,1,30,6,5,2,1,"1,3",572,140,62,5722,1407,624,105501,105511,700071,"2,10000,5,250,10,1000",174,1741,61055,"51055,50",125,215,"23,100"
105502,1055,2,45,6,5,2,1,"1,3",658,161,71,6580,1618,718,105501,105511,"700071,700011","2,10000,5,250,10,1000",200,2003,61055,"51055,50",125,215,"23,100"
105503,1055,3,60,6,5,2,1,"1,3",756,186,82,7567,1861,826,105501,105511,"700071,700011","2,10000,5,250,10,1000",230,2303,61055,"51055,50",125,215,"23,100"
105504,1055,4,80,6,5,2,1,"1,3",870,214,95,8702,2140,950,105501,105511,"700071,700011,105521","2,10000,5,250,10,1000",264,2649,61055,"51055,50",125,215,"23,100"
105505,1055,5,100,6,5,2,1,"1,3",1000,246,109,10008,2461,1092,105501,105511,"700071,700011,105521","2,10000,5,250,10,1000",304,3046,61055,"51055,50",125,215,"23,100"
105506,1055,6,120,6,5,2,1,"1,3",1150,283,125,11509,2830,1256,105501,105511,"700071,700011,105521,700021","2,10000,5,250,10,1000",350,3503,61055,"51055,50",125,215,"23,100"
110501,1105,1,30,6,6,2,1,"1,3",686,168,74,6866,1688,749,105501,105511,700071,"2,40000,5,1500,10,4000",209,2090,61055,,,,
110502,1105,2,45,6,6,2,1,"1,3",789,194,86,7896,1942,862,105501,105511,"700071,700012","2,40000,5,1500,10,4000",240,2403,61055,,,,
110503,1105,3,60,6,6,2,1,"1,3",908,223,99,9081,2233,991,105501,105511,"700071,700012","2,40000,5,1500,10,4000",276,2764,61055,,,,
110504,1105,4,80,6,6,2,1,"1,3",1044,256,114,10443,2568,1140,105501,105511,"700071,700012,105521","2,40000,5,1500,10,4000",317,3178,61055,,,,
110505,1105,5,100,6,6,2,1,"1,3",1201,295,131,12010,2953,1311,105501,105511,"700071,700012,105521","2,40000,5,1500,10,4000",365,3655,61055,,,,
110506,1105,6,150,6,6,2,1,"1,3",1381,339,150,13811,3396,1507,105501,105511,"700071,700012,105521,700021","2,40000,5,1500,10,4000",420,4204,61055,,,,
115501,1155,1,30,6,7,2,1,"1,3",824,202,89,8240,2026,899,105501,105511,700071,"2,100000,5,4000,10,10000",250,2508,61055,,,,
115502,1155,2,45,6,7,2,1,"1,3",947,233,103,9476,2330,1034,105501,105511,"700071,700012","2,100000,5,4000,10,10000",288,2884,61055,,,,
115503,1155,3,60,6,7,2,1,"1,3",1089,268,118,10897,2680,1189,105501,105511,"700071,700012","2,100000,5,4000,10,10000",331,3317,61055,,,,
115504,1155,4,80,6,7,2,1,"1,3",1253,308,136,12532,3082,1368,105501,105511,"700071,700012,105522","2,100000,5,4000,10,10000",381,3814,61055,,,,
115505,1155,5,100,6,7,2,1,"1,3",1441,354,157,14412,3544,1573,105501,105511,"700071,700012,105522","2,100000,5,4000,10,10000",438,4386,61055,,,,
115506,1155,6,180,6,7,2,1,"1,3",1657,407,180,16573,4076,1809,105501,105511,"700071,700012,105522,700021","2,100000,5,4000,10,10000",504,5044,61055,,,,
120501,1205,1,30,6,8,2,1,"1,3",988,243,107,9888,2431,1079,105501,105511,700071,"2,190000,5,8000,10,19000",300,3009,61055,,,,
120502,1205,2,45,6,8,2,1,"1,3",1137,279,124,11371,2796,1241,105501,105511,"700071,700012","2,190000,5,8000,10,19000",346,3461,61055,,,,
120503,1205,3,60,6,8,2,1,"1,3",1307,321,142,13077,3216,1427,105501,105511,"700071,700012","2,190000,5,8000,10,19000",398,3980,61055,,,,
120504,1205,4,80,6,8,2,1,"1,3",1503,369,164,15038,3698,1641,105501,105511,"700071,700012,105522","2,190000,5,8000,10,19000",457,4577,61055,,,,
120505,1205,5,100,6,8,2,1,"1,3",1729,425,188,17294,4253,1887,105501,105511,"700071,700012,105522","2,190000,5,8000,10,19000",526,5264,61055,,,,
120506,1205,6,210,6,8,2,1,"1,3",1988,489,217,19888,4891,2171,105501,105511,"700071,700012,105522,700022","2,190000,5,8000,10,19000",605,6053,61055,,,,
125501,1255,1,30,6,9,2,1,"1,3",1186,291,129,11865,2918,1295,105501,105511,700071,"2,310000,5,16000,10,31000",361,3611,61055,,,,
125502,1255,2,45,6,9,2,1,"1,3",1364,335,148,13645,3356,1489,105501,105511,"700071,700013","2,310000,5,16000,10,31000",415,4153,61055,,,,
125503,1255,3,60,6,9,2,1,"1,3",1569,385,171,15692,3859,1713,105501,105511,"700071,700013","2,310000,5,16000,10,31000",477,4776,61055,,,,
125504,1255,4,80,6,9,2,1,"1,3",1804,443,196,18046,4438,1969,105501,105511,"700071,700013,105522","2,310000,5,16000,10,31000",549,5493,61055,,,,
125505,1255,5,100,6,9,2,1,"1,3",2075,510,226,20753,5104,2265,105501,105511,"700071,700013,105522","2,310000,5,16000,10,31000",631,6317,61055,,,,
125506,1255,6,240,6,9,2,1,"1,3",2386,586,260,23866,5869,2605,105501,105511,"700071,700013,105522,700022","2,310000,5,16000,10,31000",726,7264,61055,,,,
130501,1305,1,30,6,10,2,1,"1,3",1423,350,155,14238,3501,1554,105501,105511,700071,"2,460000,5,30000,10,46000",433,4334,61055,,,,
130502,1305,2,45,6,10,2,1,"1,3",1637,402,178,16374,4027,1787,105501,105511,"700071,700013","2,460000,5,30000,10,46000",498,4984,61055,,,,
130503,1305,3,60,6,10,2,1,"1,3",1883,463,205,18831,4631,2055,105501,105511,"700071,700013","2,460000,5,30000,10,46000",573,5731,61055,,,,
130504,1305,4,80,6,10,2,1,"1,3",2165,532,236,21655,5326,2363,105501,105511,"700071,700013,105523","2,460000,5,30000,10,46000",659,6591,61055,,,,
130505,1305,5,100,6,10,2,1,"1,3",2490,612,271,24904,6124,2718,105501,105511,"700071,700013,105523","2,460000,5,30000,10,46000",758,7580,61055,,,,
130506,1305,6,270,6,10,2,1,"1,3",2863,704,312,28639,7043,3126,105501,105511,"700071,700013,105523,700022","2,460000,5,30000,10,46000",871,8717,61055,,,,
135501,1355,1,30,6,11,2,1,"1,3",1708,420,186,17086,4202,1865,105501,105511,700071,"2,640000,5,60000,10,64000",520,5201,61055,,,,
135502,1355,2,45,6,11,2,1,"1,3",1964,483,214,19649,4832,2145,105501,105511,"700071,700013","2,640000,5,60000,10,64000",598,5981,61055,,,,
135503,1355,3,60,6,11,2,1,"1,3",2259,555,246,22597,5557,2466,105501,105511,"700071,700013","2,640000,5,60000,10,64000",687,6878,61055,,,,
135504,1355,4,80,6,11,2,1,"1,3",2598,639,283,25986,6391,2836,105501,105511,"700071,700013,105523","2,640000,5,60000,10,64000",791,7910,61055,,,,
135505,1355,5,100,6,11,2,1,"1,3",2988,734,326,29884,7349,3262,105501,105511,"700071,700013,105523","2,640000,5,60000,10,64000",909,9096,61055,,,,
135506,1355,6,300,6,11,2,1,"1,3",3436,845,375,34367,8452,3751,105501,105511,"700071,700013,105523,700023","2,640000,5,60000,10,64000",1046,10461,61055,,,,
105601,1056,1,30,6,5,3,1,"1,3",517,168,62,5174,1688,620,105601,105611,700071,"2,10000,6,250,10,1000",182,1828,61056,"51056,50",135,215,"23,100"
105602,1056,2,45,6,5,3,1,"1,3",595,194,71,5951,1941,713,105601,105611,"700071,105621","2,10000,6,250,10,1000",210,2103,61056,"51056,50",135,215,"23,100"
105603,1056,3,60,6,5,3,1,"1,3",684,223,82,6843,2233,820,105601,105611,"700071,105621","2,10000,6,250,10,1000",241,2418,61056,"51056,50",135,215,"23,100"
105604,1056,4,80,6,5,3,1,"1,3",787,256,94,7870,2568,943,105601,105611,"700071,105621,105631","2,10000,6,250,10,1000",278,2781,61056,"51056,50",135,215,"23,100"
105605,1056,5,100,6,5,3,1,"1,3",905,295,108,9050,2953,1085,105601,105611,"700071,105621,105631","2,10000,6,250,10,1000",319,3198,61056,"51056,50",135,215,"23,100"
105606,1056,6,120,6,5,3,1,"1,3",1040,339,124,10408,3396,1248,105601,105611,"700071,105621,105631,105641","2,10000,6,250,10,1000",367,3678,61056,"51056,50",135,215,"23,100"
110601,1106,1,30,6,6,3,1,"1,3",620,202,74,6209,2026,744,105601,105611,700071,"2,40000,6,1500,10,4000",219,2194,61056,,,,
110602,1106,2,45,6,6,3,1,"1,3",714,233,85,7141,2330,856,105601,105611,"700071,105622","2,40000,6,1500,10,4000",252,2523,61056,,,,
110603,1106,3,60,6,6,3,1,"1,3",821,267,98,8212,2679,984,105601,105611,"700071,105622","2,40000,6,1500,10,4000",290,2902,61056,,,,
110604,1106,4,80,6,6,3,1,"1,3",944,308,113,9444,3081,1132,105601,105611,"700071,105622,105631","2,40000,6,1500,10,4000",333,3337,61056,,,,
110605,1106,5,100,6,6,3,1,"1,3",1086,354,130,10861,3543,1302,105601,105611,"700071,105622,105631","2,40000,6,1500,10,4000",383,3838,61056,,,,
110606,1106,6,150,6,6,3,1,"1,3",1249,407,149,12490,4075,1497,105601,105611,"700071,105622,105631,105641","2,40000,6,1500,10,4000",441,4414,61056,,,,
115601,1156,1,30,6,7,3,1,"1,3",745,243,89,7451,2431,893,105601,105611,700071,"2,100000,6,4000,10,10000",263,2633,61056,,,,
115602,1156,2,45,6,7,3,1,"1,3",856,279,102,8569,2796,1027,105601,105611,"700071,105622","2,100000,6,4000,10,10000",302,3028,61056,,,,
115603,1156,3,60,6,7,3,1,"1,3",985,321,118,9855,3215,1181,105601,105611,"700071,105622","2,100000,6,4000,10,10000",348,3482,61056,,,,
115604,1156,4,80,6,7,3,1,"1,3",1133,369,135,11333,3697,1359,105601,105611,"700071,105622,105632","2,100000,6,4000,10,10000",400,4005,61056,,,,
115605,1156,5,100,6,7,3,1,"1,3",1303,425,156,13033,4252,1562,105601,105611,"700071,105622,105632","2,100000,6,4000,10,10000",460,4606,61056,,,,
115606,1156,6,180,6,7,3,1,"1,3",1498,489,179,14988,4890,1797,105601,105611,"700071,105622,105632,105641","2,100000,6,4000,10,10000",529,5297,61056,,,,
120601,1206,1,30,6,8,3,1,"1,3",894,291,107,8942,2917,1072,105601,105611,700071,"2,190000,6,8000,10,19000",316,3160,61056,,,,
120602,1206,2,45,6,8,3,1,"1,3",1028,335,123,10283,3355,1233,105601,105611,"700071,105622","2,190000,6,8000,10,19000",363,3634,61056,,,,
120603,1206,3,60,6,8,3,1,"1,3",1182,385,141,11826,3858,1418,105601,105611,"700071,105622","2,190000,6,8000,10,19000",417,4179,61056,,,,
120604,1206,4,80,6,8,3,1,"1,3",1360,443,163,13600,4437,1630,105601,105611,"700071,105622,105632","2,190000,6,8000,10,19000",480,4806,61056,,,,
120605,1206,5,100,6,8,3,1,"1,3",1564,510,187,15640,5103,1875,105601,105611,"700071,105622,105632","2,190000,6,8000,10,19000",552,5527,61056,,,,
120606,1206,6,210,6,8,3,1,"1,3",1798,586,215,17986,5868,2156,105601,105611,"700071,105622,105632,105642","2,190000,6,8000,10,19000",635,6356,61056,,,,
125601,1256,1,30,6,9,3,1,"1,3",1073,350,128,10730,3501,1286,105601,105611,700071,"2,310000,6,16000,10,31000",379,3792,61056,,,,
125602,1256,2,45,6,9,3,1,"1,3",1234,402,147,12340,4026,1479,105601,105611,"700071,105623","2,310000,6,16000,10,31000",436,4361,61056,,,,
125603,1256,3,60,6,9,3,1,"1,3",1419,463,170,14191,4630,1701,105601,105611,"700071,105623","2,310000,6,16000,10,31000",501,5015,61056,,,,
125604,1256,4,80,6,9,3,1,"1,3",1632,532,195,16320,5325,1957,105601,105611,"700071,105623,105632","2,310000,6,16000,10,31000",576,5767,61056,,,,
125605,1256,5,100,6,9,3,1,"1,3",1876,612,225,18768,6123,2250,105601,105611,"700071,105623,105632","2,310000,6,16000,10,31000",663,6632,61056,,,,
125606,1256,6,240,6,9,3,1,"1,3",2158,704,258,21583,7042,2588,105601,105611,"700071,105623,105632,105642","2,310000,6,16000,10,31000",762,7627,61056,,,,
130601,1306,1,30,6,10,3,1,"1,3",1287,420,154,12876,4201,1544,105601,105611,700071,"2,460000,6,30000,10,46000",455,4550,61056,,,,
130602,1306,2,45,6,10,3,1,"1,3",1480,483,177,14808,4831,1775,105601,105611,"700071,105623","2,460000,6,30000,10,46000",523,5233,61056,,,,
130603,1306,3,60,6,10,3,1,"1,3",1702,555,204,17029,5556,2042,105601,105611,"700071,105623","2,460000,6,30000,10,46000",601,6018,61056,,,,
130604,1306,4,80,6,10,3,1,"1,3",1958,639,234,19584,6390,2348,105601,105611,"700071,105623,105633","2,460000,6,30000,10,46000",692,6921,61056,,,,
130605,1306,5,100,6,10,3,1,"1,3",2252,734,270,22521,7348,2700,105601,105611,"700071,105623,105633","2,460000,6,30000,10,46000",795,7959,61056,,,,
130606,1306,6,270,6,10,3,1,"1,3",2589,845,310,25899,8450,3105,105601,105611,"700071,105623,105633,105642","2,460000,6,30000,10,46000",915,9153,61056,,,,
135601,1356,1,30,6,11,3,1,"1,3",1545,504,185,15452,5041,1852,105601,105611,700071,"2,640000,6,60000,10,64000",546,5461,61056,,,,
135602,1356,2,45,6,11,3,1,"1,3",1776,579,213,17769,5798,2130,105601,105611,"700071,105623","2,640000,6,60000,10,64000",628,6280,61056,,,,
135603,1356,3,60,6,11,3,1,"1,3",2043,666,245,20435,6667,2450,105601,105611,"700071,105623","2,640000,6,60000,10,64000",722,7222,61056,,,,
135604,1356,4,80,6,11,3,1,"1,3",2350,766,281,23500,7668,2818,105601,105611,"700071,105623,105633","2,640000,6,60000,10,64000",830,8305,61056,,,,
135605,1356,5,100,6,11,3,1,"1,3",2702,881,324,27025,8818,3240,105601,105611,"700071,105623,105633","2,640000,6,60000,10,64000",955,9551,61056,,,,
135606,1356,6,300,6,11,3,1,"1,3",3107,1014,372,31079,10140,3726,105601,105611,"700071,105623,105633,105643","2,640000,6,60000,10,64000",1098,10984,61056,,,,
105701,1057,1,30,6,5,1,1,"2,3,4",444,197,57,4444,1976,579,105701,105711,700071,"2,10000,4,250,10,1000",188,1881,61057,"51057,50",115,215,"23,100"
105702,1057,2,45,6,5,1,1,"2,3,4",511,227,66,5110,2272,666,105701,105711,"700071,205421","2,10000,4,250,10,1000",216,2163,61057,"51057,50",115,215,"23,100"
105703,1057,3,60,6,5,1,1,"2,3,4",587,261,76,5877,2613,766,105701,105711,"700071,205421","2,10000,4,250,10,1000",248,2487,61057,"51057,50",115,215,"23,100"
105704,1057,4,80,6,5,1,1,"2,3,4",675,300,88,6758,3005,882,105701,105711,"700071,205421,105721","2,10000,4,250,10,1000",286,2861,61057,"51057,50",115,215,"23,100"
105705,1057,5,100,6,5,1,1,"2,3,4",777,345,101,7772,3456,1014,105701,105711,"700071,205421,105721","2,10000,4,250,10,1000",329,3290,61057,"51057,50",115,215,"23,100"
105706,1057,6,120,6,5,1,1,"2,3,4",893,397,116,8938,3974,1166,105701,105711,"700071,205421,105721,105731","2,10000,4,250,10,1000",378,3783,61057,"51057,50",115,215,"23,100"
110701,1107,1,30,6,6,1,1,"2,3,4",533,237,69,5332,2371,695,105701,105711,700071,"2,40000,4,1500,10,4000",225,2257,61057,,,,
110702,1107,2,45,6,6,1,1,"2,3,4",613,272,80,6132,2727,800,105701,105711,"700071,205422","2,40000,4,1500,10,4000",259,2596,61057,,,,
110703,1107,3,60,6,6,1,1,"2,3,4",705,313,92,7052,3136,920,105701,105711,"700071,205422","2,40000,4,1500,10,4000",298,2985,61057,,,,
110704,1107,4,80,6,6,1,1,"2,3,4",811,360,105,8110,3606,1058,105701,105711,"700071,205422,105721","2,40000,4,1500,10,4000",343,3433,61057,,,,
110705,1107,5,100,6,6,1,1,"2,3,4",932,414,121,9327,4147,1217,105701,105711,"700071,205422,105721","2,40000,4,1500,10,4000",394,3948,61057,,,,
110706,1107,6,150,6,6,1,1,"2,3,4",1072,476,139,10726,4769,1399,105701,105711,"700071,205422,105721,105731","2,40000,4,1500,10,4000",454,4540,61057,,,,
115701,1157,1,30,6,7,1,1,"2,3,4",639,284,83,6399,2845,835,105701,105711,700071,"2,100000,4,4000,10,10000",270,2708,61057,,,,
115702,1157,2,45,6,7,1,1,"2,3,4",735,327,96,7359,3272,960,105701,105711,"700071,205422","2,100000,4,4000,10,10000",311,3115,61057,,,,
115703,1157,3,60,6,7,1,1,"2,3,4",846,376,110,8463,3763,1104,105701,105711,"700071,205422","2,100000,4,4000,10,10000",358,3582,61057,,,,
115704,1157,4,80,6,7,1,1,"2,3,4",973,432,127,9732,4327,1270,105701,105711,"700071,205422,105722","2,100000,4,4000,10,10000",411,4119,61057,,,,
115705,1157,5,100,6,7,1,1,"2,3,4",1119,497,146,11192,4977,1460,105701,105711,"700071,205422,105722","2,100000,4,4000,10,10000",473,4737,61057,,,,
115706,1157,6,180,6,7,1,1,"2,3,4",1287,572,167,12871,5723,1679,105701,105711,"700071,205422,105722,105731","2,100000,4,4000,10,10000",544,5448,61057,,,,
120701,1207,1,30,6,8,1,1,"2,3,4",767,341,100,7679,3414,1002,105701,105711,700071,"2,190000,4,8000,10,19000",325,3250,61057,,,,
120702,1207,2,45,6,8,1,1,"2,3,4",883,392,115,8831,3927,1152,105701,105711,"700071,205422","2,190000,4,8000,10,19000",373,3738,61057,,,,
120703,1207,3,60,6,8,1,1,"2,3,4",1015,451,132,10156,4516,1325,105701,105711,"700071,205422","2,190000,4,8000,10,19000",429,4298,61057,,,,
120704,1207,4,80,6,8,1,1,"2,3,4",1167,519,152,11679,5193,1524,105701,105711,"700071,205422,105722","2,190000,4,8000,10,19000",494,4943,61057,,,,
120705,1207,5,100,6,8,1,1,"2,3,4",1343,597,175,13431,5972,1752,105701,105711,"700071,205422,105722","2,190000,4,8000,10,19000",568,5685,61057,,,,
120706,1207,6,210,6,8,1,1,"2,3,4",1544,686,201,15446,6868,2015,105701,105711,"700071,205422,105722,105732","2,190000,4,8000,10,19000",653,6538,61057,,,,
125701,1257,1,30,6,9,1,1,"2,3,4",921,409,120,9215,4097,1202,105701,105711,700071,"2,310000,4,16000,10,31000",390,3900,61057,,,,
125702,1257,2,45,6,9,1,1,"2,3,4",1059,471,138,10597,4712,1382,105701,105711,"700071,205423","2,310000,4,16000,10,31000",448,4485,61057,,,,
125703,1257,3,60,6,9,1,1,"2,3,4",1218,541,159,12187,5419,1590,105701,105711,"700071,205423","2,310000,4,16000,10,31000",515,5158,61057,,,,
125704,1257,4,80,6,9,1,1,"2,3,4",1401,623,182,14015,6232,1828,105701,105711,"700071,205423,105722","2,310000,4,16000,10,31000",593,5932,61057,,,,
125705,1257,5,100,6,9,1,1,"2,3,4",1611,716,210,16117,7167,2103,105701,105711,"700071,205423,105722","2,310000,4,16000,10,31000",682,6822,61057,,,,
125706,1257,6,240,6,9,1,1,"2,3,4",1853,824,241,18535,8242,2418,105701,105711,"700071,205423,105722,105732","2,310000,4,16000,10,31000",784,7845,61057,,,,
130701,1307,1,30,6,10,1,1,"2,3,4",1105,491,144,11058,4917,1443,105701,105711,700071,"2,460000,4,30000,10,46000",468,4680,61057,,,,
130702,1307,2,45,6,10,1,1,"2,3,4",1271,565,165,12717,5654,1659,105701,105711,"700071,205423","2,460000,4,30000,10,46000",538,5383,61057,,,,
130703,1307,3,60,6,10,1,1,"2,3,4",1462,650,190,14624,6503,1908,105701,105711,"700071,205423","2,460000,4,30000,10,46000",619,6190,61057,,,,
130704,1307,4,80,6,10,1,1,"2,3,4",1681,747,219,16818,7478,2194,105701,105711,"700071,205423,105723","2,460000,4,30000,10,46000",711,7119,61057,,,,
130705,1307,5,100,6,10,1,1,"2,3,4",1934,860,252,19341,8600,2523,105701,105711,"700071,205423,105723","2,460000,4,30000,10,46000",818,8187,61057,,,,
130706,1307,6,270,6,10,1,1,"2,3,4",2224,989,290,22242,9890,2902,105701,105711,"700071,205423,105723,105732","2,460000,4,30000,10,46000",941,9415,61057,,,,
135701,1357,1,30,6,11,1,1,"2,3,4",1327,590,173,13270,5900,1731,105701,105711,700071,"2,640000,4,60000,10,64000",561,5617,61057,,,,
135702,1357,2,45,6,11,1,1,"2,3,4",1526,678,199,15260,6785,1991,105701,105711,"700071,205423","2,640000,4,60000,10,64000",645,6459,61057,,,,
135703,1357,3,60,6,11,1,1,"2,3,4",1754,780,229,17549,7803,2290,105701,105711,"700071,205423","2,640000,4,60000,10,64000",742,7428,61057,,,,
