ID,Type,SkillAttr,IsCancelReport,SkillTriggerType,TriggerCondition1,TriggerCondition2,StunDisableAction,IsDelayLastSkill,TriggerRoundMax,TriggerBattleMax,SkillMelee,SkillEnemy,RangeType,SkillTarget,MaxTarget,CertainHit,Effect1Cond1,Effect1Cond2,Effect1,Effect2Cond1,Effect2Cond2,Effect2,Effect3Cond1,Effect3Cond2,Effect3,ComboSKill
912057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14806|0,,,3|6|2000|0|2,,,,
912058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15339|0,,,3|6|2000|0|2,,,,
912059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15885|0,,,3|6|2000|0|2,,,,
912060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16450|0,,,3|6|2000|0|2,,,,
912061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17030|0,,,3|6|2000|0|2,,,,
912062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17626|0,,,3|6|2000|0|2,,,,
912063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19388|0,,,3|6|2400|0|2,,,,
912064,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20063|0,,,3|6|2400|0|2,,,,
912065,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20755|0,,,3|6|2400|0|2,,,,
912066,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21469|0,,,3|6|2400|0|2,,,,
912067,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22202|0,,,3|6|2400|0|2,,,,
912068,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22958|0,,,3|6|2400|0|2,,,,
912069,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23733|0,,,3|6|2400|0|2,,,,
912070,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24531|0,,,3|6|2400|0|2,,,,
912071,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25350|0,,,3|6|2400|0|2,,,,
912072,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|26193|0,,,3|6|2400|0|2,,,,
912073,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27059|0,,,3|6|2400|0|2,,,,
912074,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27949|0,,,3|6|2400|0|2,,,,
912075,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28865|0,,,3|6|2400|0|2,,,,
912076,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|29805|0,,,3|6|2400|0|2,,,,
912077,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|30774|0,,,3|6|2400|0|2,,,,
912078,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|31767|0,,,3|6|2400|0|2,,,,
912079,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|32788|0,,,3|6|2400|0|2,,,,
912080,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|33838|0,,,3|6|2400|0|2,,,,
912081,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|34914|0,,,3|6|2400|0|2,,,,
912082,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|36022|0,,,3|6|2400|0|2,,,,
912083,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|37162|0,,,3|6|2400|0|2,,,,
913001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|680|0,,,,,,,923001
913002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|762|0,,,,,,,923001
913003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|848|0,,,,,,,923001
913004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|936|0,,,,,,,923001
913005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1028|0,,,,,,,923001
913006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1126|0,,,,,,,923001
913007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1224|0,,,,,,,923001
913008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1328|0,,,,,,,923001
913009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1434|0,,,,,,,923001
913010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1543|0,,,,,,,923001
913011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1657|0,,,,,,,923001
913012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1774|0,,,,,,,923001
913013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1897|0,,,,,,,923001
913014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2022|0,,,,,,,923001
913015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2153|0,,,,,,,923001
913016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2289|0,,,,,,,923001
913017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2428|0,,,,,,,923001
913018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2572|0,,,,,,,923001
913019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2719|0,,,,,,,923001
913020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2875|0,,,,,,,923001
913021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3160|0,,,,,,,923002
913022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3334|0,,,,,,,923002
913023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3517|0,,,,,,,923002
913024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3702|0,,,,,,,923002
913025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3895|0,,,,,,,923002
913026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4091|0,,,,,,,923002
913027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4298|0,,,,,,,923002
913028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4508|0,,,,,,,923002
913029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4726|0,,,,,,,923002
913030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4952|0,,,,,,,923002
913031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5183|0,,,,,,,923002
913032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5423|0,,,,,,,923002
913033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5671|0,,,,,,,923002
913034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5924|0,,,,,,,923002
913035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6188|0,,,,,,,923002
913036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6457|0,,,,,,,923002
913037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6735|0,,,,,,,923002
913038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7024|0,,,,,,,923002
913039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7320|0,,,,,,,923002
913040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7625|0,,,,,,,923002
913041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7939|0,,,,,,,923002
913042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8733|0,,,,,,,923003
913043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9090|0,,,,,,,923003
913044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9457|0,,,,,,,923003
913045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9836|0,,,,,,,923003
913046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10225|0,,,,,,,923003
913047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10628|0,,,,,,,923003
913048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11039|0,,,,,,,923003
913049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11467|0,,,,,,,923003
913050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11905|0,,,,,,,923003
913051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12357|0,,,,,,,923003
913052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12820|0,,,,,,,923003
913053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13299|0,,,,,,,923003
913054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13790|0,,,,,,,923003
913055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14299|0,,,,,,,923003
913056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14818|0,,,,,,,923003
913057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15355|0,,,,,,,923003
913058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15907|0,,,,,,,923003
913059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16474|0,,,,,,,923003
913060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17059|0,,,,,,,923003
913061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17661|0,,,,,,,923003
913062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18279|0,,,,,,,923003
913063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20106|0,,,,,,,923004
913064,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20806|0,,,,,,,923004
913065,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21524|0,,,,,,,923004
913066,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22265|0,,,,,,,923004
913067,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23024|0,,,,,,,923004
913068,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23808|0,,,,,,,923004
913069,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24612|0,,,,,,,923004
913070,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25439|0,,,,,,,923004
913071,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|26289|0,,,,,,,923004
913072,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27163|0,,,,,,,923004
913073,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28061|0,,,,,,,923004
913074,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28984|0,,,,,,,923004
913075,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|29934|0,,,,,,,923004
913076,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|30909|0,,,,,,,923004
913077,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|31914|0,,,,,,,923004
913078,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|32943|0,,,,,,,923004
913079,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|34002|0,,,,,,,923004
913080,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|35091|0,,,,,,,923004
913081,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|36207|0,,,,,,,923004
913082,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|37357|0,,,,,,,923004
913083,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|38538|0,,,,,,,923004
914001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|607|0,,,3|7|1800|0|2,,,,
914002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|680|0,,,3|7|1800|0|2,,,,
914003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|758|0,,,3|7|1800|0|2,,,,
914004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|836|0,,,3|7|1800|0|2,,,,
914005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|918|0,,,3|7|1800|0|2,,,,
914006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1006|0,,,3|7|1800|0|2,,,,
914007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1093|0,,,3|7|1800|0|2,,,,
914008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1186|0,,,3|7|1800|0|2,,,,
914009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1281|0,,,3|7|1800|0|2,,,,
914010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1378|0,,,3|7|1800|0|2,,,,
914011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1480|0,,,3|7|1800|0|2,,,,
914012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1584|0,,,3|7|1800|0|2,,,,
914013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1694|0,,,3|7|1800|0|2,,,,
914014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1806|0,,,3|7|1800|0|2,,,,
914015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1922|0,,,3|7|1800|0|2,,,,
914016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2044|0,,,3|7|1800|0|2,,,,
914017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2168|0,,,3|7|1800|0|2,,,,
914018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2297|0,,,3|7|1800|0|2,,,,
914019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2428|0,,,3|7|1800|0|2,,,,
914020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2567|0,,,3|7|1800|0|2,,,,
914021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2822|0,,,3|7|2400|0|2,,,,
914022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2977|0,,,3|7|2400|0|2,,,,
914023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3140|0,,,3|7|2400|0|2,,,,
914024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3306|0,,,3|7|2400|0|2,,,,
914025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3478|0,,,3|7|2400|0|2,,,,
914026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3653|0,,,3|7|2400|0|2,,,,
914027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3838|0,,,3|7|2400|0|2,,,,
914028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4025|0,,,3|7|2400|0|2,,,,
914029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4220|0,,,3|7|2400|0|2,,,,
914030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4421|0,,,3|7|2400|0|2,,,,
914031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4628|0,,,3|7|2400|0|2,,,,
914032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4842|0,,,3|7|2400|0|2,,,,
914033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5063|0,,,3|7|2400|0|2,,,,
914034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5289|0,,,3|7|2400|0|2,,,,
914035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5525|0,,,3|7|2400|0|2,,,,
914036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5766|0,,,3|7|2400|0|2,,,,
914037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6014|0,,,3|7|2400|0|2,,,,
914038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6271|0,,,3|7|2400|0|2,,,,
914039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6536|0,,,3|7|2400|0|2,,,,
914040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6808|0,,,3|7|2400|0|2,,,,
914041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7088|0,,,3|7|2400|0|2,,,,
914042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7798|0,,,3|7|3000|0|2,,,,
914043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8116|0,,,3|7|3000|0|2,,,,
914044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8444|0,,,3|7|3000|0|2,,,,
914045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8782|0,,,3|7|3000|0|2,,,,
914046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9130|0,,,3|7|3000|0|2,,,,
914047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9490|0,,,3|7|3000|0|2,,,,
914048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9857|0,,,3|7|3000|0|2,,,,
914049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10238|0,,,3|7|3000|0|2,,,,
914050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10630|0,,,3|7|3000|0|2,,,,
914051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11033|0,,,3|7|3000|0|2,,,,
914052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11447|0,,,3|7|3000|0|2,,,,
914053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11874|0,,,3|7|3000|0|2,,,,
914054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12312|0,,,3|7|3000|0|2,,,,
914055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12767|0,,,3|7|3000|0|2,,,,
914056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13231|0,,,3|7|3000|0|2,,,,
914057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13710|0,,,3|7|3000|0|2,,,,
914058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14203|0,,,3|7|3000|0|2,,,,
914059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14709|0,,,3|7|3000|0|2,,,,
914060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15232|0,,,3|7|3000|0|2,,,,
914061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15769|0,,,3|7|3000|0|2,,,,
914062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16321|0,,,3|7|3000|0|2,,,,
914063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17952|0,,,3|7|3600|0|2,,,,
914064,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18577|0,,,3|7|3600|0|2,,,,
914065,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19218|0,,,3|7|3600|0|2,,,,
914066,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19879|0,,,3|7|3600|0|2,,,,
914067,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20558|0,,,3|7|3600|0|2,,,,
914068,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21258|0,,,3|7|3600|0|2,,,,
914069,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21975|0,,,3|7|3600|0|2,,,,
914070,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22714|0,,,3|7|3600|0|2,,,,
914071,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23472|0,,,3|7|3600|0|2,,,,
914072,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24253|0,,,3|7|3600|0|2,,,,
914073,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25055|0,,,3|7|3600|0|2,,,,
914074,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25879|0,,,3|7|3600|0|2,,,,
914075,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|26727|0,,,3|7|3600|0|2,,,,
914076,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27598|0,,,3|7|3600|0|2,,,,
914077,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28495|0,,,3|7|3600|0|2,,,,
914078,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|29414|0,,,3|7|3600|0|2,,,,
914079,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|30359|0,,,3|7|3600|0|2,,,,
914080,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|31331|0,,,3|7|3600|0|2,,,,
914081,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|32328|0,,,3|7|3600|0|2,,,,
914082,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|33354|0,,,3|7|3600|0|2,,,,
914083,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|34409|0,,,3|7|3600|0|2,,,,
915001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|935|0,,,3|204|10000|-1500|3,,,,
915002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1047|0,,,3|204|10000|-1500|3,,,,
915003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1167|0,,,3|204|10000|-1500|3,,,,
915004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1287|0,,,3|204|10000|-1500|3,,,,
915005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1414|0,,,3|204|10000|-1500|3,,,,
915006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1549|0,,,3|204|10000|-1500|3,,,,
915007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1683|0,,,3|204|10000|-1500|3,,,,
915008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1826|0,,,3|204|10000|-1500|3,,,,
915009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1972|0,,,3|204|10000|-1500|3,,,,
915010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2122|0,,,3|204|10000|-1500|3,,,,
915011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2279|0,,,3|204|10000|-1500|3,,,,
915012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2440|0,,,3|204|10000|-1500|3,,,,
915013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2608|0,,,3|204|10000|-1500|3,,,,
915014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2781|0,,,3|204|10000|-1500|3,,,,
915015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2960|0,,,3|204|10000|-1500|3,,,,
915016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3147|0,,,3|204|10000|-1500|3,,,,
915017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3338|0,,,3|204|10000|-1500|3,,,,
915018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3537|0,,,3|204|10000|-1500|3,,,,
915019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3739|0,,,3|204|10000|-1500|3,,,,
915020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3953|0,,,3|204|10000|-1500|3,,,,
915021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4345|0,,,3|204|10000|-2000|3,,,,
915022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4585|0,,,3|204|10000|-2000|3,,,,
915023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4836|0,,,3|204|10000|-2000|3,,,,
915024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5091|0,,,3|204|10000|-2000|3,,,,
915025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5356|0,,,3|204|10000|-2000|3,,,,
915026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5626|0,,,3|204|10000|-2000|3,,,,
915027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5910|0,,,3|204|10000|-2000|3,,,,
915028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6199|0,,,3|204|10000|-2000|3,,,,
915029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6498|0,,,3|204|10000|-2000|3,,,,
915030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6809|0,,,3|204|10000|-2000|3,,,,
915031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7127|0,,,3|204|10000|-2000|3,,,,
915032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7456|0,,,3|204|10000|-2000|3,,,,
915033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7797|0,,,3|204|10000|-2000|3,,,,
915034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8145|0,,,3|204|10000|-2000|3,,,,
915035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8508|0,,,3|204|10000|-2000|3,,,,
915036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8879|0,,,3|204|10000|-2000|3,,,,
915037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9261|0,,,3|204|10000|-2000|3,,,,
915038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9658|0,,,3|204|10000|-2000|3,,,,
915039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10066|0,,,3|204|10000|-2000|3,,,,
915040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10485|0,,,3|204|10000|-2000|3,,,,
915041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10916|0,,,3|204|10000|-2000|3,,,,
915042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12008|0,,,3|204|10000|-2500|3,,,,
915043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12499|0,,,3|204|10000|-2500|3,,,,
915044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13004|0,,,3|204|10000|-2500|3,,,,
915045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13525|0,,,3|204|10000|-2500|3,,,,
915046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14060|0,,,3|204|10000|-2500|3,,,,
915047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14614|0,,,3|204|10000|-2500|3,,,,
915048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15179|0,,,3|204|10000|-2500|3,,,,
915049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15767|0,,,3|204|10000|-2500|3,,,,
915050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16370|0,,,3|204|10000|-2500|3,,,,
915051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16991|0,,,3|204|10000|-2500|3,,,,
915052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17628|0,,,3|204|10000|-2500|3,,,,
915053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18286|0,,,3|204|10000|-2500|3,,,,
915054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18961|0,,,3|204|10000|-2500|3,,,,
915055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19661|0,,,3|204|10000|-2500|3,,,,
915056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20375|0,,,3|204|10000|-2500|3,,,,
915057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21113|0,,,3|204|10000|-2500|3,,,,
915058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21873|0,,,3|204|10000|-2500|3,,,,
915059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22651|0,,,3|204|10000|-2500|3,,,,
915060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23457|0,,,3|204|10000|-2500|3,,,,
915061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24284|0,,,3|204|10000|-2500|3,,,,
915062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25134|0,,,3|204|10000|-2500|3,,,,
915063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27646|0,,,3|204|10000|-3000|3,,,,
