RobotID,RobotLevel,RobotHead,RobotName,RobotCardList,RobotScore,IsExpenditonRobot
1040,40,63031,Lance,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":2,""Level"":40,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":2,""Level"":40,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":2,""Level"":40,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":2,""Level"":40,""EquipID"":[]}]",0,1
1041,40,64031,Jonathan,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":2,""Level"":41,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":2,""Level"":41,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":2,""Level"":41,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":2,""Level"":41,""EquipID"":[]}]",0,1
1042,41,65031,Sally,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":2,""Level"":42,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":2,""Level"":42,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":2,""Level"":42,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":2,""Level"":42,""EquipID"":[]}]",0,1
1043,41,66031,Samuel,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":2,""Level"":43,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":2,""Level"":43,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":2,""Level"":43,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":2,""Level"":43,""EquipID"":[]}]",0,1
1044,42,61032,Fanny,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":2,""Level"":44,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":2,""Level"":44,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":2,""Level"":44,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":2,""Level"":44,""EquipID"":[]}]",0,1
1045,42,62032,Rachel,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":3,""Level"":45,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":3,""Level"":45,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":3,""Level"":45,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":3,""Level"":45,""EquipID"":[]}]",0,1
1046,43,63032,Agatha,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":3,""Level"":46,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":3,""Level"":46,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":3,""Level"":46,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":3,""Level"":46,""EquipID"":[]}]",0,1
1047,43,64032,Michael,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":3,""Level"":47,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":3,""Level"":47,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":3,""Level"":47,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":3,""Level"":47,""EquipID"":[]}]",0,1
1048,44,65032,Zora,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":3,""Level"":48,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":3,""Level"":48,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":3,""Level"":48,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":3,""Level"":48,""EquipID"":[]}]",0,1
1049,44,66032,Bevis,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":3,""Level"":49,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":3,""Level"":49,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":3,""Level"":49,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":3,""Level"":49,""EquipID"":[]}]",0,1
1050,45,61033,Les,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":3,""Level"":50,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":3,""Level"":50,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":3,""Level"":50,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":3,""Level"":50,""EquipID"":[]}]",0,1
1051,45,62033,Eli,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":3,""Level"":51,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":3,""Level"":51,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":3,""Level"":51,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":3,""Level"":51,""EquipID"":[]}]",0,1
1052,46,63033,Nancy,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":3,""Level"":52,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":3,""Level"":52,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":3,""Level"":52,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":3,""Level"":52,""EquipID"":[]}]",0,1
1053,46,64033,James,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":3,""Level"":53,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":3,""Level"":53,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":3,""Level"":53,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":3,""Level"":53,""EquipID"":[]}]",0,1
1054,47,65033,Mona,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":3,""Level"":54,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":3,""Level"":54,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":3,""Level"":54,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":3,""Level"":54,""EquipID"":[]}]",0,1
1055,47,66033,Sandy,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":3,""Level"":55,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":3,""Level"":55,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":3,""Level"":55,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":3,""Level"":55,""EquipID"":[]}]",0,1
1056,48,61031,Kimberly,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":3,""Level"":56,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":3,""Level"":56,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":3,""Level"":56,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":3,""Level"":56,""EquipID"":[]}]",0,1
1057,48,62031,Sibyl,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":3,""Level"":57,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":3,""Level"":57,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":3,""Level"":57,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":3,""Level"":57,""EquipID"":[]}]",0,1
1058,49,63031,Dana,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":3,""Level"":58,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":3,""Level"":58,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":3,""Level"":58,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":3,""Level"":58,""EquipID"":[]}]",0,1
1059,49,64031,Avery,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":3,""Level"":59,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":3,""Level"":59,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":3,""Level"":59,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":3,""Level"":59,""EquipID"":[]}]",0,1
1060,50,65031,Lester,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":4,""Level"":60,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":4,""Level"":60,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":4,""Level"":60,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":4,""Level"":60,""EquipID"":[]}]",0,1
1061,50,66031,Larry,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":4,""Level"":61,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":4,""Level"":61,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":4,""Level"":61,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":4,""Level"":61,""EquipID"":[]}]",0,1
1062,51,61032,Joseph,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":4,""Level"":62,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":4,""Level"":62,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":4,""Level"":62,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":4,""Level"":62,""EquipID"":[]}]",0,1
1063,51,62032,Heather,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":4,""Level"":63,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":4,""Level"":63,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":4,""Level"":63,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":4,""Level"":63,""EquipID"":[]}]",0,1
1064,52,63032,Merle,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":4,""Level"":64,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":4,""Level"":64,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":4,""Level"":64,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":4,""Level"":64,""EquipID"":[]}]",0,1
1065,52,64032,Enoch,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":4,""Level"":65,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":4,""Level"":65,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":4,""Level"":65,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":4,""Level"":65,""EquipID"":[]}]",0,1
1066,53,65032,Sophia,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":4,""Level"":66,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":4,""Level"":66,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":4,""Level"":66,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":4,""Level"":66,""EquipID"":[]}]",0,1
1067,53,66032,Beatrice,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":4,""Level"":67,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":4,""Level"":67,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":4,""Level"":67,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":4,""Level"":67,""EquipID"":[]}]",0,1
1068,54,61033,Caesar,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":4,""Level"":68,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":4,""Level"":68,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":4,""Level"":68,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":4,""Level"":68,""EquipID"":[]}]",0,1
1069,54,62033,Xenia,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":4,""Level"":69,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":4,""Level"":69,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":4,""Level"":69,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":4,""Level"":69,""EquipID"":[]}]",0,1
1070,55,63033,Stanley,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":4,""Level"":70,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":4,""Level"":70,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":4,""Level"":70,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":4,""Level"":70,""EquipID"":[]}]",0,1
1071,55,64033,Quintion,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":4,""Level"":71,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":4,""Level"":71,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":4,""Level"":71,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":4,""Level"":71,""EquipID"":[]}]",0,1
1072,56,65033,Una,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":4,""Level"":72,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":4,""Level"":72,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":4,""Level"":72,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":4,""Level"":72,""EquipID"":[]}]",0,1
1073,56,66033,Afra,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":4,""Level"":73,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":4,""Level"":73,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":4,""Level"":73,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":4,""Level"":73,""EquipID"":[]}]",0,1
1074,57,61031,Chloe,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":4,""Level"":74,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":4,""Level"":74,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":4,""Level"":74,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":4,""Level"":74,""EquipID"":[]}]",0,1
1075,57,62031,Nathan,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":4,""Level"":75,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":4,""Level"":75,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":4,""Level"":75,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":4,""Level"":75,""EquipID"":[]}]",0,1
1076,58,63031,Olive,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":4,""Level"":76,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":4,""Level"":76,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":4,""Level"":76,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":4,""Level"":76,""EquipID"":[]}]",0,1
1077,58,64031,Arlene,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":4,""Level"":77,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":4,""Level"":77,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":4,""Level"":77,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":4,""Level"":77,""EquipID"":[]}]",0,1
1078,59,65031,Philip,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":4,""Level"":78,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":4,""Level"":78,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":4,""Level"":78,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":4,""Level"":78,""EquipID"":[]}]",0,1
1079,59,66031,Baldwin,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":4,""Level"":79,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":4,""Level"":79,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":4,""Level"":79,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":4,""Level"":79,""EquipID"":[]}]",0,1
1080,60,61032,Trista,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":5,""Level"":80,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":5,""Level"":80,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":5,""Level"":80,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":5,""Level"":80,""EquipID"":[]}]",0,1
1081,60,62032,Hugo,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":5,""Level"":81,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":5,""Level"":81,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":5,""Level"":81,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":5,""Level"":81,""EquipID"":[]}]",0,1
1082,61,63032,Randolph,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":5,""Level"":82,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":5,""Level"":82,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":5,""Level"":82,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":5,""Level"":82,""EquipID"":[]}]",0,1
1083,61,64032,Basil,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":5,""Level"":83,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":5,""Level"":83,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":5,""Level"":83,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":5,""Level"":83,""EquipID"":[]}]",0,1
1084,62,65032,Kerr,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":5,""Level"":84,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":5,""Level"":84,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":5,""Level"":84,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":5,""Level"":84,""EquipID"":[]}]",0,1
1085,62,66032,Catherine,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":5,""Level"":85,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":5,""Level"":85,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":5,""Level"":85,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":5,""Level"":85,""EquipID"":[]}]",0,1
1086,63,61033,Charlotte,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":5,""Level"":86,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":5,""Level"":86,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":5,""Level"":86,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":5,""Level"":86,""EquipID"":[]}]",0,1
1087,63,62033,Jeffrey,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":5,""Level"":87,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":5,""Level"":87,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":5,""Level"":87,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":5,""Level"":87,""EquipID"":[]}]",0,1
1088,64,63033,Rudolf,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":5,""Level"":88,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":5,""Level"":88,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":5,""Level"":88,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":5,""Level"":88,""EquipID"":[]}]",0,1
1089,64,64033,Roberta,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":5,""Level"":89,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":5,""Level"":89,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":5,""Level"":89,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":5,""Level"":89,""EquipID"":[]}]",0,1
1090,65,65033,Rory,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":5,""Level"":90,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":5,""Level"":90,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":5,""Level"":90,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":5,""Level"":90,""EquipID"":[]}]",0,1
1091,65,66033,Gale,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":5,""Level"":91,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":5,""Level"":91,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":5,""Level"":91,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":5,""Level"":91,""EquipID"":[]}]",0,1
1092,66,61031,Reg,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":5,""Level"":92,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":5,""Level"":92,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":5,""Level"":92,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":5,""Level"":92,""EquipID"":[]}]",0,1
1093,66,62031,Bennett,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":5,""Level"":93,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":5,""Level"":93,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":5,""Level"":93,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":5,""Level"":93,""EquipID"":[]}]",0,1
1094,67,63031,Monica,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":5,""Level"":94,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":5,""Level"":94,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":5,""Level"":94,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":5,""Level"":94,""EquipID"":[]}]",0,1
1095,67,64031,Anna,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":5,""Level"":95,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":5,""Level"":95,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":5,""Level"":95,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":5,""Level"":95,""EquipID"":[]}]",0,1
1096,68,65031,Barbara,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":5,""Level"":96,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":5,""Level"":96,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":5,""Level"":96,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":5,""Level"":96,""EquipID"":[]}]",0,1
1097,68,66031,Penny,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":5,""Level"":97,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":5,""Level"":97,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":5,""Level"":97,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":5,""Level"":97,""EquipID"":[]}]",0,1
1098,69,61032,Chester,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":5,""Level"":98,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":5,""Level"":98,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":5,""Level"":98,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":5,""Level"":98,""EquipID"":[]}]",0,1
